WellDepth,WoBit,RoPen,BTBR,WBoPress,HLoad,DPPress,Torque,FlowRate,MudWeight,Temperature,FPress,MudWeightGradient,HydrostaticPress,SpecificEnergy,MechEfficiency,PressureGradient,TorqueRatio,WellDepth_MA3,WellDepth_Std3,WellDepth_Lag1,WellDepth_ROC,WoBit_MA3,WoBit_Std3,WoBit_Lag1,WoBit_ROC,RoPen_MA3,RoPen_Std3,RoPen_Lag1,RoPen_ROC,BTBR_MA3,BTBR_Std3,BTBR_Lag1,BTBR_ROC,WBoPress_MA3,WBoPress_Std3,WBoPress_Lag1,WBoPress_ROC,HLoad_MA3,HLoad_Std3,HLoad_Lag1,HLoad_ROC,DPPress_MA3,DPPress_Std3,DPPress_Lag1,DPPress_ROC,Torque_MA3,Torque_Std3,Torque_Lag1,Torque_ROC,FlowRate_MA3,FlowRate_Std3,FlowRate_Lag1,FlowRate_ROC,MudWeight_MA3,MudWeight_Std3,MudWeight_Lag1,MudWeight_ROC,Temperature_MA3,Temperature_Std3,Temperature_Lag1,Temperature_ROC,WellDepth_x_WoBit,WellDepth_div_WoBit,WellDepth_x_RoPen,WellDepth_div_RoPen,WellDepth_x_BTBR,WellDepth_div_BTBR,WellDepth_x_WBoPress,WellDepth_div_WBoPress,WoBit_x_RoPen,WoBit_div_RoPen,WoBit_x_BTBR,WoBit_div_BTBR,WoBit_x_WBoPress,WoBit_div_WBoPress,RoPen_x_BTBR,RoPen_div_BTBR,RoPen_x_WBoPress,RoPen_div_WBoPress,BTBR_x_WBoPress,BTBR_div_WBoPress,WellDepth_squared,WellDepth_sqrt,WoBit_squared,WoBit_sqrt,RoPen_squared,RoPen_sqrt
5496.714153011233,21.62410862512809,12.409519185105198,97.71837283533824,1990.0924208841318,133.03763173781945,215.24442172757074,9663.63856667772,343.9653646354488,10.482752785034156,156.96572495333638,2446.2042606271866,0.5451031448217761,2996.2761709927886,221.29009905103524,0.5738742265108032,0.3620512846628307,778.7278172347644,5496.714153011233,,,,21.62410862512809,,,,12.409519185105198,,,,97.71837283533824,,,,1990.0924208841318,,,,133.03763173781945,,,,215.24442172757074,,,,9663.63856667772,,,,343.9653646354488,,,,10.482752785034156,,,,156.96572495333638,,,,118861.54392599386,254.19377945734368,68211.57973683217,442.9433266572858,537129.9629732321,56.2505692355621,10938969.175674194,2.7620396382431256,268.3447908443258,1.7425418793454164,2113.07270886212,0.22129009905103525,43033.974683242595,0.010865881597928671,1212.6380224373927,0.12699269030014804,24696.090077094083,0.006235649685734902,194468.59316073646,0.04910242949562251,30213866.479914,74.13982838536405,467.6020738313391,4.650172967226928,153.996166405494,3.5227147464853292
4861.735698828816,24.27740664642241,14.906389533182749,107.3813833252442,1848.904921887321,142.36251342365867,123.63057165738519,9683.74792201813,301.96545993717325,8.827963456574581,155.66647185071332,2279.4890858692543,0.4590540997418782,2231.7997044088133,226.08580434099557,0.6140025224389803,0.38029729216921887,649.6373418139943,5179.224925920024,448.9975708597388,5496.714153011233,-0.1155196425549182,22.95075763577525,1.8761650233660614,21.62410862512809,0.12270091994502286,13.657954359143973,1.7655539548692512,12.409519185105198,0.20120605084155674,102.54987808029122,6.832780244089245,97.71837283533824,0.09888632208590664,1919.4986713857265,99.83463795941384,1990.0924208841318,-0.07094519707486036,137.70007258073906,6.593687073819155,133.03763173781945,0.07009206014893588,169.43749669247796,64.78077463523586,215.24442172757074,-0.4256270584616535,9673.693244347925,14.219461526493697,9663.63856667772,0.002080929993568903,322.965412286311,29.698417421339354,343.9653646354488,-0.12210504026412394,9.655358120804369,1.1701127555888988,10.482752785034156,-0.15785828039578087,156.31609840202486,0.9187106793424337,156.96572495333638,-0.008277304507141925,118030.33456789578,200.2576127416658,72470.92613412277,326.15110197242086,522059.90470196103,45.27540531702639,8988887.06247989,2.629521744815597,361.8884803270523,1.628657627906573,2606.941509242316,0.2260858043409956,44886.61663923036,0.013130695010812063,1600.6687284581046,0.13881725987097765,27560.49697547123,0.00806228019010537,198537.96814911312,0.05807836952348707,23636474.005266514,69.72614788462658,589.392473475755,4.927210838438153,222.2004489149802,3.860879373042202
5647.688538100692,21.037900395000193,15.05405061613334,101.15879632851511,1948.2875127639013,135.06547347387144,170.1661483236761,13353.141152135442,254.3837242966821,11.037034571620788,131.26960308389016,2758.7714288650845,0.573925797724281,3241.3541495277177,207.96906399232105,0.7155680756119068,0.34497077862479575,887.0131106648365,5335.37946331358,417.07568613473444,4861.735698828816,0.16166095566676142,22.3131385555169,1.7261726078175401,24.27740664642241,-0.13343707994031562,14.123319778140429,1.4860300479366044,14.906389533182749,0.00990589187421187,102.08618416303251,4.8978034953146405,107.3813833252442,-0.057948471178488115,1929.094951845118,72.52408747588292,1848.904921887321,0.05375213711645732,136.82187287844985,4.904289832894001,142.36251342365867,-0.05125675133363139,169.680380569544,45.80885677359593,123.63057165738519,0.3764083271834575,10900.175880277098,2124.35403481867,9683.74792201813,0.37892283645406954,300.1048496231014,44.819794449569486,301.96545993717325,-0.15757343787064582,10.115916937743174,1.1493151012564577,8.827963456574581,0.250235643352263,147.9672666293133,14.475185337786986,155.66647185071332,-0.15672526316534074,118815.50892654662,268.4530377846008,85020.58911672393,375.1606997313665,571313.3745526172,55.82992964773708,11003321.054761391,2.8987962496304815,316.7056174035045,1.3974909168276,2128.168681237412,0.20796906399232104,40987.878634349625,0.01079814978352811,1522.84964019659,0.14881602998150548,29329.618831928303,0.007726811628048872,197086.41969307276,0.051921903524950574,31896385.823393933,75.15110470312923,442.59325302994927,4.586709102940821,226.6244399531046,3.8799549760446115
6523.029856408026,23.4601923518048,16.417891037530218,109.04008362517725,2214.41951825531,152.760451173653,178.75019929855995,11213.966355896951,276.8750423400015,9.114457462292004,161.59168443527477,3055.751719265209,0.47395178803918414,3091.601663877567,215.15200059178846,0.699819084665267,0.33947713971299004,683.0332621424579,5677.484697779178,831.0477891495734,5647.688538100692,0.1549910750924146,22.925166464409134,1.6847224440211348,21.037900395000193,0.11513943460728049,15.45944372894877,0.833316795312445,15.05405061613334,0.09059624257774579,105.86008775964552,4.155048436729066,101.15879632851511,0.07791005411993535,2003.8706509688443,188.99032773939976,1948.2875127639013,0.1365979116264342,143.3961460237277,8.892657432561187,135.06547347387144,0.1310103703386838,157.51563975987375,29.657543104875813,170.1661483236761,0.05044511531492124,11416.95181001684,1843.099018025315,13353.141152135442,-0.1602001185987907,277.7414088579523,23.80269595755833,254.3837242966821,0.0884149255440898,9.659818496829123,1.2012754851933103,11.037034571620788,-0.1741932669371402,149.50925312329275,16.07142374567265,131.26960308389016,0.2309908816590749,153031.53514789793,278.0467218914122,107094.39341706336,397.3122640529496,711271.721032259,59.822311022875574,14444724.632192064,2.9457064479822073,385.166881751431,1.428940591043987,2558.101335903539,0.21515200059178846,51950.70784586049,0.010594285386219076,1790.208211681343,0.15056748253604477,36356.098362095836,0.00741408341769468,241460.4894517837,0.04924093320033888,42549918.50759051,80.76527630366918,550.3806251836804,4.843572271764384,269.5471461202151,4.051899682560048
4765.846625276664,15.531926665231072,10.89942491015752,115.71699378577622,2383.356996509154,179.92946328654781,180.47725975198892,13720.976376268214,317.1426732890824,11.124332556167692,120.19834648846764,2398.5070258973874,0.57846529292072,2756.87686410589,134.22338433507466,0.7017432185546666,0.5000909981803507,1258.8714753757079,5645.521673261795,878.5936196101904,6523.029856408026,-0.2693814484698639,20.01000647067869,4.062852894084204,23.4601923518048,-0.3379454681224642,14.123788854607028,2.874440346999479,16.417891037530218,-0.33612515241804486,108.63862457982286,7.287397019853771,109.04008362517725,0.061233538517364794,2182.0213425094553,219.33671663753546,2214.41951825531,0.07628973501233682,155.91846264469075,22.59810108872838,152.760451173653,0.1778537043073405,176.46453579140834,5.522494723647488,178.75019929855995,0.009661865889974974,12762.694628100202,1353.7891763008931,11213.966355896951,0.22356140020457005,282.8004799752553,31.79629739505268,276.8750423400015,0.145436116627776,10.42527486336016,1.1360400207447783,9.114457462292004,0.22051505557965134,137.68654466921086,21.429768105994746,161.59168443527477,-0.25616007464410806,74022.78028153614,306.8419276729719,51944.98742553063,437.25666512721745,551489.4443211023,41.18536463982277,11358713.898642678,1.999636072253317,169.2890683977594,1.425022454692442,1797.307861401676,0.13422338433507466,37018.12608684557,0.006516827601346959,1261.2486845972323,0.0941903557929009,25977.220617550087,0.004573139870169894,275794.9067543361,0.04855210273018773,22713294.055660967,69.03511153953953,241.240745934116,3.941056541745002,118.79746337216228,3.301427707849669
4765.863043050819,26.066468536864694,16.777701821541992,136.7430897266277,2171.146199259072,130.7239460714699,185.41488168234244,9254.555300619248,390.92321891907966,9.588832786928918,136.91631348479342,2223.806858623673,0.49861930492030376,2376.3513178713633,190.6236607520882,0.6436507175555173,0.45556202081159103,551.5984756111377,5351.579841578503,1014.5054721392353,4765.846625276664,3.4448809300702266e-06,21.686195851300187,5.486751388495058,15.531926665231072,0.678250811936659,14.698339256409911,3.29487156163855,10.89942491015752,0.5393199145678154,120.50005571252706,14.457606918525634,115.71699378577622,0.18170274955272792,2256.3075713411786,112.135241386783,2383.356996509154,-0.08903861132046198,154.47128684389023,24.647331500970843,179.92946328654781,-0.2734711498400646,181.54744691096377,3.4588254127089435,180.47725975198892,0.02735869292972848,11396.49934426147,2238.798344007623,13720.976376268214,-0.32551772943608326,328.31364484938786,57.83891077340584,317.1426732890824,0.23264149496130626,9.942540935129538,1.050586295276635,11.124332556167692,-0.13803073231458207,139.56878146951195,20.82375557871619,120.19834648846764,0.13908649731658151,124229.2190626904,182.8350032715655,79960.22905861339,284.0593312292798,651698.8377207171,34.852678974315246,10347385.432109062,2.195090796963435,437.3354366521218,1.5536375160606757,3564.4094459928065,0.1906236607520882,56594.11409191997,0.012005855954681594,2294.2347855897215,0.1226950607331483,36426.84354214291,0.007727578096555632,296889.23953490995,0.06298198145767928,22713450.545117613,69.03523044830675,679.460781983357,5.105533129543348,281.4912784125735,4.096059303958134
6579.2128155073915,25.006027376811122,6.886825105191674,113.57681922588596,2030.516962541531,175.02051244421034,198.3131945942848,9872.550104667778,275.7990188401861,7.418429311555506,110.01824374204384,2973.2995309498115,0.3857583242008863,2537.986110271126,220.1684051999182,0.27540659401866646,0.30862612582570953,1433.5413663523896,5370.307494611625,1046.9427186980947,4765.863043050819,0.38048717642036456,22.201474192968963,5.800282926896746,26.066468536864694,-0.04068219515634941,11.52131727896373,4.97467819494837,16.777701821541992,-0.5895251221863278,122.0123009127633,12.802038552344113,136.7430897266277,-0.16941456088973117,2195.0067194365856,177.62605583056865,2171.146199259072,-0.06477188720203753,161.89130726740936,27.103094888439138,130.7239460714699,0.33885579271392596,188.06844534287202,9.209299267589168,185.41488168234244,0.06956460449620261,10949.360593851748,2420.0970907099527,9254.555300619248,0.06677736357652742,327.95497034944935,58.31873358315052,390.92321891907966,-0.2944931242437254,9.377198218217371,1.8619939869967552,9.588832786928918,-0.2263469938001227,122.3776345717683,13.580814091355771,136.91631348479342,-0.19645628090722012,164519.9757824444,263.10506876047947,45309.887990235104,955.3330830507849,747246.0645955151,57.92742570554801,13359203.222058384,3.2401663879883285,172.21213711973314,3.630994451560231,2840.105050933632,0.22016840519991818,50775.16275439289,0.012315103900041691,782.1836900126478,0.06063583301147973,13983.815194148558,0.00339166095573021,230619.6579896745,0.0559349275407139,43286041.2717367,81.11234687461207,625.3014051698274,5.00060270135622,47.428360029498315,2.624276110700182
5767.434729152908,20.914556844659046,13.110346342908569,88.28748586460814,2449.403531091328,130.45819819132782,178.93777682863947,8001.811352085029,340.23937217636995,8.526375639278594,181.1725303392563,2829.585739609636,0.4433715332424869,2557.116378740492,236.8915186897576,0.6268526659891382,0.4246954921371756,610.3432001298758,5704.170195903706,908.3287676785894,6579.2128155073915,-0.12338529078145932,23.99568425277829,2.7205042625001714,25.006027376811122,-0.163619373461385,12.258291089880748,5.00018591356056,6.886825105191674,0.903685100558929,112.86913160570727,24.235552453658993,113.57681922588596,-0.22266280684425055,2217.022230963977,213.17820489345954,2030.516962541531,0.2062955278273031,145.40088556900267,25.651693465614372,175.02051244421034,-0.2546119516538796,187.55528436842224,9.863452546763442,198.3131945942848,-0.0977011025680069,9042.972252457352,953.1481573217346,9872.550104667778,-0.1894889094255654,335.6538699785452,57.69892099299571,275.7990188401861,0.23364968304518996,8.51121257925434,1.0852811848872241,7.418429311555506,0.14935052707144725,142.7023625220312,35.92828826823722,110.01824374204384,0.6467498859920504,120623.34149072925,275.7617336206674,75613.0668093137,439.91471608664386,509192.3121251375,65.32561899737236,14126774.990925891,2.3546282405449985,274.1970838419291,1.5952709945531536,1846.493641787379,0.23689151868975758,51228.18938651818,0.008538632597954149,1157.4795174296573,0.14849608714102067,32112.52862615053,0.005352464863849857,216251.6796279469,0.0360444837724339,33263303.355039082,75.94362862777172,437.41868800847453,4.573243580289492,171.8811812310161,3.620821224930688
4530.525614065048,28.296228342162024,13.535178472645367,142.8013569299032,1906.1490580845434,128.8093196875779,168.95825153568958,8785.649796865642,283.597177466162,9.354377936969072,145.36901012109408,2191.378062606593,0.48642765272239175,2203.7729400483336,198.15097525929534,0.47833859094708575,0.42073463876821615,649.0973994560961,5625.724386241783,1031.6691224924816,5767.434729152908,-0.2144643456189631,24.73893752121073,3.6980766984319566,20.914556844659046,0.3529441982600763,11.177449973581872,3.721856647635757,13.110346342908569,0.032404340711150725,114.8885540067991,27.2805978807741,88.28748586460814,0.6174586412948027,2128.6898505724675,284.62219268483034,2449.403531091328,-0.2217905159811452,144.76267677437204,26.2170205143002,130.45819819132782,-0.012639132891684612,182.0697409862046,14.925986403134186,178.93777682863947,-0.05577092478636758,8886.670417872816,939.451831923923,8001.811352085029,0.09795762612878511,299.8785228275727,35.17032043650164,340.23937217636995,-0.16647748421322128,8.433060962601056,0.9713418511125419,8.526375639278594,0.09711069893239355,145.51992806746475,35.57738337004936,181.1725303392563,-0.19762113026250727,128196.78728559842,160.11057725329013,61321.47276126167,334.7222416386316,646965.2052941718,31.726068153280057,8635857.131877989,2.3767950320951816,382.9945007138891,2.090569127609189,4040.7398032591223,0.19815097525929534,53936.8290017573,0.014844709130854493,1932.841852182173,0.09478326165000035,25800.067696639155,0.007100797499617285,272200.6720051296,0.07491615424791893,20525662.33969948,67.3091792704758,800.6765383917734,5.319419925345434,183.20105628636256,3.6790186833781324
5542.560043585965,29.68785068813279,16.899980478213717,103.25819732769921,2309.275801510072,170.46486545858033,167.77231966020912,12852.869722993752,305.5234377943068,12.052283535622866,193.33768069632623,2515.636503504209,0.626718743852389,3473.6262682426386,287.5108337055787,0.569255756723185,0.4166442551697385,760.5256691886188,5280.173462267973,658.8786521725116,4530.525614065048,0.22338123999984671,26.299545291651288,4.715159447901118,28.296228342162024,0.0491804889734091,14.515168431255885,2.0762025332564704,13.535178472645367,0.24859679629408826,111.44901337407016,28.164829757341323,142.8013569299032,-0.2769102510812591,2221.609463561981,282.0379331178543,1906.1490580845434,0.21148752334753085,143.24412777916203,23.588262334025593,128.8093196875779,0.3233892227055959,171.88944934151274,6.13276437486888,168.95825153568958,-0.007019082315905423,9880.110290648141,2604.145667743812,8785.649796865642,0.46293899941005234,309.78666247894625,28.560739992707916,283.597177466162,0.07731480448447337,9.977679037290178,1.8437420697109022,9.354377936969072,0.28841101106162337,173.29307371889217,24.93617285517035,145.36901012109408,0.3299786559409994,164546.6950039909,186.69454771634784,93669.15653593017,327.9624921915476,572314.7586812207,53.67670687024919,12799299.78706968,2.400129095693753,501.72409706956785,1.7566794807677337,3065.5139445904865,0.28751083370557873,68557.4351929492,0.012855913813267138,1745.0615190536564,0.1636672027201182,39026.71596433155,0.007318303192647777,238451.65639640778,0.04471453657266165,30719971.836755656,74.44837166510739,881.3684784808667,5.448655860680943,285.6093401640047,4.1109585838601825
